rank,construction,ansatz,envelope,duration_ns,n_active,f_unitary,f_decoherence,f_practical,mean_abs_eps_z,mean_abs_eps_perp,parameter_count,study,case_id
583,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,3,0.1070326290850472,0.9103767869122359,0.09744002096121439,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93260
584,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,3,0.1069164686697131,0.9103767869122359,0.09733427121553616,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93262
585,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,2,0.106771049422763,0.9103767869122359,0.09720188490874251,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT5p0_targetD_seed92362
586,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.10662186336304,0.9103767869122359,0.0970660693830398,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyD_seed316162
587,symmetric echo,echoed symmetric,rich envelope,1760.5633802816897,3,0.1069154001556497,0.906500787300615,0.09691889441565675,0.5777300303415726,2.895610332818149,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT5p0
588,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.102710492583418,0.9411952255805155,0.09667062523653597,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316262
589,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.0988600156862392,0.9772175215572,0.09660773951001259,0.6882001173618343,1.4570957129083055,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT1p0_seed4102
590,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.1020373022646784,0.9452195710415633,0.09644765507685765,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92340
591,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.1020288889511241,0.9452195710415633,0.0964397026482288,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92340
592,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.1056254168572281,0.906500787300615,0.09574952354003292,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyC
593,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.1056248353442265,0.906500787300615,0.09574899639803915,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyC
594,direct,baseline multitone,gaussian,1760.5633802816897,3,0.1033490064851395,0.9103767869122359,0.09408653645451313,,,9,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93262
595,basis-expanded,basis expanded,gaussian,1760.5633802816897,3,0.1027879468424397,0.9103767869122359,0.09357576077972596,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93262
596,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.1026518067135263,0.9103767869122359,0.09345182196659596,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93262
597,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.1026723047274324,0.906500787300615,0.09307252506938613,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316262
598,basis-expanded,basis expanded,gaussian,1760.5633802816897,3,0.1020775572170442,0.9103767869122359,0.09292903855510262,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93360
599,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.1018225455468904,0.9103767869122359,0.09269688185020288,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93360
600,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.0971256043586959,0.9411952255805155,0.09141415510402669,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317261
601,direct,baseline multitone,gaussian,1760.5633802816897,3,0.1001894797553043,0.9103767869122359,0.09121017666204244,,,9,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93260
602,direct,baseline multitone,gaussian,1760.5633802816897,2,0.1000872171391112,0.9103767869122359,0.09111707915009132,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92261
603,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,3,0.09996119423799,0.9103767869122359,0.09100235082629125,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93261
604,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,3,0.0990955270512887,0.9103767869122359,0.09021426751432676,,,18,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93360
605,direct,baseline multitone,gaussian,1760.5633802816897,3,0.0990478393105988,0.9103767869122359,0.09017085370218238,,,9,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93360
606,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,3,0.099372512687996,0.906500787300615,0.09008126098770873,0.5777300303415726,2.895610332818149,19,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT5p0
607,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,3,0.0993699374095527,0.906500787300615,0.09007892649577236,2.03217044022205,2.337476440347539,21,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT5p0
608,independent echo,echoed independent,gaussian,1760.5633802816897,3,0.0993696692660233,0.906500787300615,0.09007868342345184,1.3332739804511589,2.5935405585663625,21,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na3_chiT5p0
609,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,2,0.0987432979828603,0.9103767869122359,0.08989360634675382,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92261
610,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0916479848095879,0.9772175215572,0.0895600165713374,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317262
611,single pulse,single_pulse,gaussian,1056.3380281690138,4,0.0947220404212308,0.9452195710415633,0.08953312641513739,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT3p0_familyD_seed318160
612,direct,baseline multitone,gaussian,1760.5633802816897,3,0.0982054980153554,0.9103767869122359,0.0894040057403352,,,9,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetD_seed93261
613,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.0944020920479851,0.9411952255805155,0.08885079832037591,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317262
614,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,4,0.097856534632531,0.906500787300615,0.08870702568689924,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318261
615,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.0965900323865931,0.906500787300615,0.08755894040383855,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317262
616,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,2,0.0918040864917054,0.9411952255805155,0.08640556789477383,1.6099078756022822,2.1967750587703923,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT3p0
617,independent echo,echoed independent,gaussian,1056.3380281690138,2,0.0918040864917054,0.9411952255805155,0.08640556789477383,1.3538321808866216,2.683793538709654,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT3p0
618,independent echo,echoed independent,gaussian,1056.3380281690138,2,0.0918025687493724,0.9411952255805155,0.08640413940293634,1.3837594539378293,2.6435574494834237,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT3p0
619,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,2,0.0918025687493724,0.9411952255805155,0.08640413940293634,1.5626993603421242,2.3247247188962343,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT3p0
620,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,2,0.0917819246795958,0.9411952255805155,0.08638470930302605,0.21458215641054823,3.6520249120309156,13,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT3p0
621,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,2,0.0917804669333243,0.9411952255805155,0.0863833372791952,0.23143918255140214,3.4312869833395547,13,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT3p0
622,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.0869840338057866,0.9813958904975115,0.0853657733158956,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyC
623,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.0932944800748765,0.9103767869122359,0.08493312900721368,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyC
624,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.0898382574942806,0.9452195710415633,0.08491687921186541,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyC
625,single pulse,single_pulse,gaussian,1760.5633802816897,4,0.0926702959198177,0.9103767869122359,0.08436488624168971,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318259
626,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.0855747197660241,0.9813958904975115,0.08398267830885223,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyC
627,single pulse,single_pulse,gaussian,1760.5633802816897,4,0.0912600757145261,0.9103767869122359,0.08308105450235764,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT5p0_familyD_seed318160
628,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,2,0.0915795745290833,0.906500787300615,0.08301695641126937,1.4232689968867205,2.583001654794439,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT5p0
629,independent echo,echoed independent,gaussian,1760.5633802816897,2,0.0915795745290833,0.906500787300615,0.08301695641126937,1.555238362576694,2.3520095528691756,15,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT5p0
630,independent echo,echoed independent,gaussian,1760.5633802816897,2,0.0915786331175328,0.906500787300615,0.08301610302095766,1.5855849440238932,2.2717071988254065,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT5p0
631,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,2,0.0915786331175328,0.906500787300615,0.08301610302095766,1.501040907262893,2.4582005184159144,15,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT5p0
632,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,2,0.091568935810044,0.906500787300615,0.08300731240408436,0.2324760104295871,3.4324255987829515,13,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na2_chiT5p0
633,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,2,0.0915680376555148,0.906500787300615,0.08300649822629652,0.7426841499868702,3.5301733272551403,13,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_smooth_x_na2_chiT5p0
634,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.0892789235656571,0.906500787300615,0.08093141450161959,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317261
635,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,4,0.0856436796541136,0.9411952255805155,0.08060742239159885,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT3p0_familyD_seed318261
636,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.085096332751599,0.9452195710415633,0.08043471914067654,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyC
637,rich envelope,complex envelope,rich envelope,1760.5633802816897,4,0.0878712085745142,0.9103767869122359,0.07999590852416115,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94261
638,basis-expanded,basis expanded,gaussian,1760.5633802816897,4,0.0878633511264877,0.9103767869122359,0.07998875528587346,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94261
639,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,4,0.0810194120372619,0.9813958904975115,0.07951211802389345,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT1p0_familyC
640,direct,baseline multitone,gaussian,1760.5633802816897,4,0.0872713482091649,0.9103767869122359,0.07944980957215846,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94261
641,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,4,0.0870174350441764,0.9103767869122359,0.07921865292086151,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyC
642,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,2,0.0800974751108075,0.9813958904975115,0.0786073329129732,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316259
643,direct,baseline multitone,gaussian,1760.5633802816897,3,0.0861769446587135,0.9103767869122359,0.07845348998431317,,,9,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93362
644,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,3,0.0861353293201184,0.9103767869122359,0.0784156043460767,,,18,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93362
645,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.0858498995843351,0.9103767869122359,0.07815575574032509,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyC
646,basis-expanded,basis expanded,gaussian,1760.5633802816897,3,0.0857071686366242,0.9103767869122359,0.0780258167987551,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93362
647,rich envelope,complex envelope,rich envelope,1760.5633802816897,3,0.0857045384336595,0.9103767869122359,0.07802342232303117,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93362
648,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,4,0.0797139041828193,0.9772175215572,0.0778978238791828,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyD_seed318161
649,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,2,0.0821769198619861,0.9452195710415633,0.07767523294146342,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316259
650,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,4,0.0844493894393226,0.9103767869122359,0.07688076381447062,,,24,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94261
651,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,2,0.0835652911635201,0.9103767869122359,0.07607590126683089,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316259
652,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.0774278279372911,0.9772175215572,0.07566383011643693,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316259
653,single pulse,single_pulse,gaussian,1056.3380281690138,4,0.0796352217065585,0.9452195710415633,0.075272770101273,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT3p0_familyD_seed318259
654,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,4,0.0793466743296466,0.9411952255805155,0.07468071104475542,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT3p0_familyD_seed318161
655,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,4,0.0753040904766059,0.9813958904975115,0.07390312493139382,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyC
656,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0752783184861385,0.9772175215572,0.07356329181801782,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317159
657,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.0776894884691136,0.9411952255805155,0.07312097562492223,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316259
658,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,4,0.0759483582188611,0.9452195710415633,0.07178787457694288,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT3p0_familyC
659,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,4,0.0789315647624001,0.906500787300615,0.07155152559998516,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT5p0_familyD_seed318161
660,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.0783054667756297,0.906500787300615,0.07098396728205048,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316259
661,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0725417590128974,0.9772175215572,0.07088907795198328,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317261
